"","NAME","TYPE","STATUS","LAT","LON","STAT2"
"3205","MAGEE-WOMENS HOSPITAL OF UPMC","GENERAL ACUTE CARE","OPEN",40.43696252,-79.96105247,"OPEN"
"3206","UPMC MCKEESPORT","GENERAL ACUTE CARE","OPEN",40.35179621,-79.84985374,"OPEN"
"3207","JEFFERSON REGIONAL MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",40.31744559,-79.93364977,"OPEN"
"3208","ALLEGHENY VALLEY HOSPITAL","GENERAL ACUTE CARE","OPEN",40.61828482,-79.73675135,"OPEN"
"3209","GETTYSBURG HOSPITAL","GENERAL ACUTE CARE","OPEN",39.824378,-77.234391,"OPEN"
"3210","SANFORD LUVERNE MEDICAL CENTER","CRITICAL ACCESS","OPEN",43.67200224,-96.21058073,"OPEN"
"3211","COZAD COMMUNITY HOSPITAL","CRITICAL ACCESS","OPEN",40.8636084,-99.98249879,"OPEN"
"3212","LEXINGTON REGIONAL HEALTH CENTER","CRITICAL ACCESS","OPEN",40.78589682,-99.75883201,"OPEN"
"3213","CALLAWAY DISTRICT HOSPITAL","CRITICAL ACCESS","OPEN",41.29111932,-99.9231578,"OPEN"
"3214","BROWN COUNTY HOSPITAL","CRITICAL ACCESS","OPEN",42.54451346,-99.84956105,"OPEN"
"3215","TITUSVILLE AREA HOSPITAL","GENERAL ACUTE CARE","OPEN",41.63362,-79.67973,"OPEN"
"3216","CLARION HOSPITAL","GENERAL ACUTE CARE","OPEN",41.191989,-79.397664,"OPEN"
"3217","CLARION PSYCHIATRIC CENTER","PSYCHIATRIC","OPEN",41.193403,-79.397504,"OPEN"
"3218","BERWICK HOSPITAL CENTER","GENERAL ACUTE CARE","OPEN",41.070954,-76.23093,"OPEN"
"3219","GEISINGER-BLOOMSBURG HOSPITAL","GENERAL ACUTE CARE","OPEN",41.009512,-76.452273,"OPEN"
"3220","LOCK HAVEN HOSPITAL","GENERAL ACUTE CARE","OPEN",41.13159873,-77.47021159,"OPEN"
"3221","BUCKTAIL MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",41.327863,-77.736493,"OPEN"
"3222","ST LUKE S MINERS MEMORIAL HOSPITAL","GENERAL ACUTE CARE","OPEN",40.82138815,-75.91403021,"OPEN"
"3223","SCHUYLKILL MEDICAL CENTER SOUTH JACKSON STREET","GENERAL ACUTE CARE","OPEN",40.68379499,-76.18827005,"OPEN"
"3224","OGALLALA COMMUNITY HOSPITAL","CRITICAL ACCESS","OPEN",41.15124201,-101.7187189,"OPEN"
"3225","KIMBALL HEALTH SERVICES","CRITICAL ACCESS","OPEN",41.23255777,-103.6668485,"OPEN"
"3226","ANTELOPE MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",42.13474596,-98.03064397,"OPEN"
"3227","TILDEN COMMUNITY HOSPITAL","CRITICAL ACCESS","CLOSED",42.04735132,-97.83784808,"CLOSED"
"3228","PROVIDENCE MEDICAL CENTER","CRITICAL ACCESS","OPEN",42.2419192,-97.00923093,"OPEN"
"3229","SCHUYLKILL MEDICAL CENTER EAST NORWEGIAN STREET","GENERAL ACUTE CARE","OPEN",40.690876,-76.18824,"OPEN"
"3230","SOUTH LYON MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",38.98409652,-119.1674592,"OPEN"
"3231","CHARLES COLE MEMORIAL HOSPITAL","GENERAL ACUTE CARE","OPEN",41.77213292,-77.98010949,"OPEN"
"3232","HOSPITAL OF FOX CHASE CANCER CENTER","GENERAL ACUTE CARE","OPEN",40.07077618,-75.09071628,"OPEN"
"3233","CHESTNUT HILL HOSPITAL","GENERAL ACUTE CARE","OPEN",40.079468,-75.211935,"OPEN"
"3234","ARIA HEALTH TORRESDALE","GENERAL ACUTE CARE","OPEN",40.07172207,-74.98310895,"OPEN"
"3235","ARIA HEALTH FRANKFORD","GENERAL ACUTE CARE","OPEN",40.01954314,-75.081875,"OPEN"
"3236","KINDRED HOSPITAL - PHILADELPHIA","LONG TERM CARE","OPEN",40.04606348,-75.0970203,"OPEN"
"3237","HAHNEMANN UNIVERSITY HOSPITAL","GENERAL ACUTE CARE","OPEN",39.95753699,-75.1630302,"OPEN"
"3238","KIRKBRIDE CENTER","PSYCHIATRIC","OPEN",39.96100855,-75.21781989,"OPEN"
"3239","JEANES HOSPITAL","GENERAL ACUTE CARE","OPEN",40.07069916,-75.08783268,"OPEN"
"3240","KENSINGTON HOSPITAL","GENERAL ACUTE CARE","OPEN",39.98169934,-75.13462803,"OPEN"
"3241","MAGEE REHABILITATION HOSPITAL","REHABILITATION","OPEN",39.95681412,-75.16527023,"OPEN"
"3242","MEMORIAL COMMUNITY HOSPITAL","CRITICAL ACCESS","OPEN",41.55058601,-96.14634402,"OPEN"
"3243","BANNER CHURCHILL COMMUNITY HOSPITAL","GENERAL ACUTE CARE","OPEN",39.47655813,-118.7662052,"OPEN"
"3244","MERCY PHILADELPHIA HOSPITAL","GENERAL ACUTE CARE","OPEN",39.95169918,-75.22955434,"OPEN"
"3245","PENNSYLVANIA HOSPITAL","GENERAL ACUTE CARE","OPEN",39.94520906,-75.1557321,"OPEN"
"3246","COMPLEX CARE HOSPITAL AT TENAYA","LONG TERM CARE","OPEN",36.20553077,-115.2503564,"OPEN"
"3247","DESERT SPRINGS HOSPITAL MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",36.11395958,-115.1245052,"OPEN"
"3248","BELMONT CENTER FOR COMPREHENSIVE TREATMENT","PSYCHIATRIC","OPEN",40.000125,-75.214646,"OPEN"
"3249","EASTERN REGIONAL MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",40.01881298,-75.09946405,"OPEN"
"3250","ST CHRISTOPHERS HOSPITAL FOR CHILDREN","CHILDREN","OPEN",40.00656984,-75.12437673,"OPEN"
"3251","TEMPLE UNIVERSITY HOSPITAL","GENERAL ACUTE CARE","OPEN",40.00483486,-75.15090232,"OPEN"
"3252","THOMAS JEFFERSON UNIVERSITY HOSPITAL","GENERAL ACUTE CARE","OPEN",39.94970838,-75.15794605,"OPEN"
"3253","OSMOND GENERAL HOSPITAL","CRITICAL ACCESS","OPEN",42.36030275,-97.59582364,"OPEN"
"3254","PERKINS COUNTY HEALTH SERVICES","CRITICAL ACCESS","OPEN",40.84879451,-101.7270195,"OPEN"
"3255","GOOD SHEPHERD PENN PARTNERS SPECIALTY HOSPITAL AT RITTENHOUSE","LONG TERM CARE","OPEN",39.94486785,-75.17252287,"OPEN"
"3256","ALBERT EINSTEIN MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",40.036737,-75.143342,"OPEN"
"3257","FAIRMOUNT BEHAVIORAL HEALTH SYSTEMS","PSYCHIATRIC","OPEN",40.04317409,-75.22187936,"OPEN"
"3258","HOSPITAL OF THE UNIVERSITY OF PENNSYLVANIA","GENERAL ACUTE CARE","OPEN",39.9499692,-75.19420273,"OPEN"
"3259","NAZARETH HOSPITAL","GENERAL ACUTE CARE","OPEN",40.05897134,-75.04200874,"OPEN"
"3260","PENN PRESBYTERIAN MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",39.95887248,-75.19926368,"OPEN"
"3261","ST JOSEPHS HOSPITAL","GENERAL ACUTE CARE","CLOSED",39.97148609,-75.16319015,"OPEN"
"3262","SHRINERS HOSPITALS FOR CHILDREN-PHILADELPHIA","CHILDREN","OPEN",40.00687889,-75.15124258,"OPEN"
"3263","CHILDRENS HOSPITAL OF PHILADELPHIA","CHILDREN","OPEN",39.9485416,-75.19380649,"OPEN"
"3264","FRIENDS HOSPITAL","PSYCHIATRIC","OPEN",40.02649283,-75.10212785,"OPEN"
"3265","GIRARD MEDICAL CENTER","PSYCHIATRIC","OPEN",39.97145016,-75.15017825,"OPEN"
"3266","VA MEDICAL CENTER - PHILADELPHIA","MILITARY","OPEN",39.94788477,-75.20007509,"OPEN"
"3267","ROXBOROUGH MEMORIAL HOSPITAL","GENERAL ACUTE CARE","OPEN",40.02862679,-75.20977237,"OPEN"
"3268","HEALTHSOUTH NITTANY VALLEY REHABILITATION HOSPITAL","REHABILITATION","OPEN",40.860283,-77.755767,"OPEN"
"3269","MEADOWS PSYCHIATRIC CENTER","PSYCHIATRIC","OPEN",40.81088642,-77.71256777,"OPEN"
"3270","MAHONING VALLEY HOSPITAL TRUMBULL CAMPUS","LONG TERM CARE","OPEN",41.23576783,-80.79943259,"OPEN"
"3271","UNION HOSPITAL","GENERAL ACUTE CARE","OPEN",40.51436785,-81.45585405,"OPEN"
"3272","MEMORIAL HOSPITAL OF UNION COUNTY","GENERAL ACUTE CARE","OPEN",40.23008254,-83.36764832,"OPEN"
"3273","VAN WERT COUNTY HOSPITAL","GENERAL ACUTE CARE","OPEN",40.8506429,-84.57876068,"OPEN"
"3274","MOUNT NITTANY MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",40.81854834,-77.84258985,"OPEN"
"3275","SELECT SPECIALTY HOSPITAL JOHNSTOWN","LONG TERM CARE","OPEN",40.30528349,-78.91992425,"OPEN"
"3276","CONEMAUGH MEMORIAL HOSPITAL","GENERAL ACUTE CARE","OPEN",40.3057498,-78.91836241,"OPEN"
"3277","CONEMAUGH MINERS MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",40.65807263,-78.70526962,"OPEN"
"3278","CRICHTON REHABILITATION CENTER","REHABILITATION","OPEN",40.32638708,-78.92129736,"OPEN"
"3279","NEW LIFECARE HOSPITALS OF CHESTER COUNTY","LONG TERM CARE","OPEN",39.968325,-75.600907,"OPEN"
"3280","BRANDYWINE HOSPITAL","GENERAL ACUTE CARE","OPEN",40.01012579,-75.78613013,"OPEN"
"3281","CINCINNATI CHILDREN S HOSPITAL MEDICAL CENTER AT LINDNER CENTER","PSYCHIATRIC","OPEN",39.33113048,-84.29540722,"OPEN"
"3282","ATRIUM MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",39.4983405,-84.31425139,"OPEN"
"3283","MARIETTA MEMORIAL HOSPITAL","GENERAL ACUTE CARE","OPEN",39.43170107,-81.46416393,"OPEN"
"3284","MAIN LINE PAOLI HOSPITAL","GENERAL ACUTE CARE","OPEN",40.044189,-75.501087,"OPEN"
"3285","CHESTER COUNTY HOSPITAL","GENERAL ACUTE CARE","OPEN",39.97120657,-75.60214507,"OPEN"
"3286","JENNERSVILLE REGIONAL HOSPITAL","GENERAL ACUTE CARE","OPEN",39.822039,-75.887735,"OPEN"
"3287","CARSON VALLEY MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",38.91948387,-119.7190175,"OPEN"
"3288","GROVER C DILS MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",37.62270263,-114.5139431,"OPEN"
"3289","HUMBOLDT GENERAL HOSPITAL","GENERAL ACUTE CARE","OPEN",40.97132504,-117.7271873,"OPEN"
"3290","DEVEREUX CHILDRENS BEHAVIORAL HEALTH CENTER","PSYCHIATRIC","OPEN",40.00837607,-75.50918714,"OPEN"
"3291","PHOENIXVILLE HOSPITAL","GENERAL ACUTE CARE","OPEN",40.123789,-75.515085,"OPEN"
"3292","ST JOHN VIANNEY CENTER","PSYCHIATRIC","OPEN",40.012309,-75.683505,"OPEN"
"3293","SAUNDERS MEDICAL CENTER","CRITICAL ACCESS","OPEN",41.19327578,-96.63558327,"OPEN"
"3294","ST. LUKE S NORTHLAND HOSPITAL - BARRY ROAD","GENERAL ACUTE CARE","OPEN",39.24898899,-94.64832907,"OPEN"
"3295","REGIONAL WEST MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",41.88667985,-103.6647413,"OPEN"
"3296","MAIN LINE BRYN MAWR REHABILITATION HOSPITAL","REHABILITATION","OPEN",40.010359,-75.528553,"OPEN"
"3297","COATESVILLE VETERANS AFFAIRS MEDICAL CENTER","MILITARY","OPEN",39.99759102,-75.79757106,"OPEN"
"3298","BATTLE MOUNTAIN GENERAL HOSPITAL","GENERAL ACUTE CARE","OPEN",40.63955062,-116.9402862,"OPEN"
"3299","PENN HIGHLANDS DUBOIS","GENERAL ACUTE CARE","OPEN",41.1150182,-78.77522539,"OPEN"
"3300","SOMERSET HOSPITAL","GENERAL ACUTE CARE","OPEN",40.007048,-79.077821,"OPEN"
"3301","WINDBER HOSPITAL","GENERAL ACUTE CARE","OPEN",40.242639,-78.83752,"OPEN"
"3302","CONEMAUGH MEYERSDALE MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",39.809105,-79.025096,"OPEN"
"3303","WARREN MEMORIAL HOSPITAL","CRITICAL ACCESS","OPEN",40.65345624,-97.28165027,"OPEN"
"3304","CRETE AREA MEDICAL CENTER","CRITICAL ACCESS","OPEN",40.64063773,-96.93554613,"OPEN"
"3305","KEARNEY COUNTY HEALTH SERVICES HOSPITAL","CRITICAL ACCESS","OPEN",40.49543098,-98.94285322,"OPEN"
"3306","JOHNSON COUNTY HOSPITAL","CRITICAL ACCESS","OPEN",40.37967562,-96.19702289,"OPEN"
"3307","JEFFERSON COMMUNITY HEALTH CENTER","CRITICAL ACCESS","OPEN",40.15554652,-97.17500391,"OPEN"
"3308","DESERT VIEW REGIONAL MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",36.21451047,-116.0250897,"OPEN"
"3309","BARNES-KASSON COUNTY HOSPITAL","GENERAL ACUTE CARE","OPEN",41.94998557,-75.59104259,"OPEN"
"3310","MOUNT GRANT GENERAL HOSPITAL","CRITICAL ACCESS","OPEN",38.51700346,-118.6273898,"OPEN"
"3311","NYE REGIONAL MEDICAL CENTER","GENERAL ACUTE CARE","CLOSED",38.06164318,-117.2224901,"CLOSED"
"3312","PERSHING GENERAL HOSPITAL","GENERAL ACUTE CARE","OPEN",40.17598617,-118.482111,"OPEN"
"3313","MONTROSE GENERAL HOSPITAL","GENERAL ACUTE CARE","CLOSED",41.832527,-75.872756,"OPEN"
"3314","SOLDIERS & SAILORS MEMORIAL HOSPITAL","GENERAL ACUTE CARE","OPEN",41.745113,-77.300431,"OPEN"
"3315","BENSON HOSPITAL","GENERAL ACUTE CARE","OPEN",31.96510498,-110.3081187,"OPEN"
"3316","EVANGELICAL COMMUNITY HOSPITAL","GENERAL ACUTE CARE","OPEN",40.979735,-76.88662,"OPEN"
"3317","PAM SPECIALTY HOSPITAL OF WILKES-BARRE","LONG TERM CARE","OPEN",41.258485,-75.867262,"OPEN"
"3318","JOHN HEINZ INSTITUTE OF REHABILITATION","REHABILITATION","OPEN",41.2461525,-75.854379,"OPEN"
"3319","FIRST HOSPITAL WYOMING VALLEY","PSYCHIATRIC","OPEN",41.269708,-75.889228,"OPEN"
"3320","LEHIGH VALLEY HOSPITAL HAZLETON","GENERAL ACUTE CARE","OPEN",40.949176,-75.964829,"OPEN"
"3321","NORTHERN COCHISE COMMUNITY HOSPITAL  INC.","GENERAL ACUTE CARE","OPEN",32.2649674,-109.8381442,"OPEN"
"3322","SPECIAL CARE HOSPITAL","LONG TERM CARE","CLOSED",41.19504,-76.004124,"OPEN"
"3323","GEISINGER WYOMING VALLEY MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",41.257365,-75.80899,"OPEN"
"3324","WILKES-BARRE GENERAL HOSPITAL","GENERAL ACUTE CARE","OPEN",41.25869143,-75.86706367,"OPEN"
"3325","WILKES-BARRE VETERANS AFFAIRS MEDICAL CENTER","MILITARY","OPEN",41.24810428,-75.83596931,"OPEN"
"3326","GOOD SHEPHERD SPECIALTY HOSPITAL","LONG TERM CARE","OPEN",40.64461559,-75.40806256,"OPEN"
"3327","KIDSPEACE ORCHARD HILLS CAMPUS","PSYCHIATRIC","OPEN",40.64877507,-75.61346589,"OPEN"
"3328","SACRED HEART HOSPITAL","GENERAL ACUTE CARE","OPEN",40.6083148,-75.46845986,"OPEN"
"3329","WESTFIELD HOSPITAL","GENERAL ACUTE CARE","CLOSED",40.59049118,-75.56334795,"OPEN"
"3330","SURGICAL SPECIALTY CENTER AT COORDINATED HEALTH","GENERAL ACUTE CARE","OPEN",40.61275429,-75.52923291,"OPEN"
"3331","LEHIGH VALLEY HOSPITAL-MUHLENBERG","GENERAL ACUTE CARE","OPEN",40.657591,-75.420109,"OPEN"
"3332","ST LUKES UNIVERSITY HOSPITAL - BETHLEHEM","GENERAL ACUTE CARE","OPEN",40.609357,-75.393363,"OPEN"
"3333","LEHIGH VALLEY HOSPITAL","GENERAL ACUTE CARE","OPEN",40.56644,-75.522881,"OPEN"
"3334","MERCY CONTINUING CARE HOSPITAL","GENERAL ACUTE CARE","CLOSED",38.63734304,-90.48652731,"OPEN"
"3335","GOOD SHEPHERD REHABILITATION HOSPITAL","REHABILITATION","OPEN",40.59260848,-75.46385535,"OPEN"
"3336","GOOD SAMARITAN HOSPITAL  THE","GENERAL ACUTE CARE","OPEN",40.336479,-76.416234,"OPEN"
"3337","PHILHAVEN","PSYCHIATRIC","OPEN",40.26737,-76.462069,"OPEN"
"3338","LEBANON VETERANS AFFAIRS MEDICAL CENTER","MILITARY","OPEN",40.31731186,-76.39712392,"OPEN"
"3339","ELLWOOD CITY HOSPITAL","GENERAL ACUTE CARE","OPEN",40.86997,-80.275656,"OPEN"
"3340","UPMC JAMESON","GENERAL ACUTE CARE","OPEN",41.013202,-80.352649,"OPEN"
"3341","LANCASTER GENERAL HOSPITAL","GENERAL ACUTE CARE","OPEN",40.04729338,-76.30407927,"OPEN"
"3342","LANCASTER REGIONAL MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",40.04081396,-76.32097873,"OPEN"
"3343","LANCASTER REHABILITATION HOSPITAL","REHABILITATION","OPEN",40.06222144,-76.35161971,"OPEN"
"3344","EPHRATA COMMUNITY HOSPITAL","GENERAL ACUTE CARE","OPEN",40.187234,-76.182197,"OPEN"
"3345","HEART OF LANCASTER REGIONAL MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",40.132245,-76.311902,"OPEN"
"3346","COORDINATED HEALTH ORTHOPEDIC HOSPITAL","SPECIAL","OPEN",40.67312147,-75.36545713,"OPEN"
"3347","EASTON HOSPITAL","GENERAL ACUTE CARE","OPEN",40.68710826,-75.24259926,"OPEN"
"3348","GEISINGER SHAMOKIN AREA COMMUNITY HOSPITAL","GENERAL ACUTE CARE","OPEN",40.80586668,-76.57050497,"OPEN"
"3349","SUNBURY COMMUNITY HOSPITAL","GENERAL ACUTE CARE","OPEN",40.861931,-76.778025,"OPEN"
"3350","EAGLEVILLE HOSPITAL","REHABILITATION","OPEN",40.15571194,-75.4125307,"OPEN"
"3351","HOLY REDEEMER HOSPITAL & MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",40.10958307,-75.08232261,"OPEN"
"3352","HORSHAM CLINIC","PSYCHIATRIC","OPEN",40.18812796,-75.18946059,"OPEN"
"3353","MAIN LINE HEALTH LANKENAU MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",39.988434,-75.260865,"OPEN"
"3354","MONTGOMERY COUNTY EMERGENCY SERVICE","PSYCHIATRIC","OPEN",40.135967,-75.355873,"OPEN"
"3355","NORRISTOWN STATE HOSPITAL","PSYCHIATRIC","OPEN",40.132533,-75.348869,"OPEN"
"3356","BROOKE GLEN BEHAVIORAL HOSPITAL","PSYCHIATRIC","OPEN",40.13471801,-75.21569308,"OPEN"
"3357","POTTSTOWN MEMORIAL MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",40.242617,-75.612217,"OPEN"
"3358","SUBURBAN COMMUNITY HOSPITAL","GENERAL ACUTE CARE","OPEN",40.13983993,-75.31590225,"OPEN"
"3359","VALLEY FORGE MEDICAL CENTER & HOSPITAL","REHABILITATION","OPEN",40.15866165,-75.36754581,"OPEN"
"3360","PHYSICIANS CARE SURGICAL HOSPITAL","GENERAL ACUTE CARE","OPEN",40.21607,-75.553405,"OPEN"
"3361","ABINGTON MEMORIAL HOSPITAL","GENERAL ACUTE CARE","OPEN",40.11889495,-75.12099897,"OPEN"
"3362","MAIN LINE BRYN MAWR HOSPITAL","GENERAL ACUTE CARE","OPEN",40.01894448,-75.32142881,"OPEN"
"3363","LANSDALE HOSPITAL","GENERAL ACUTE CARE","OPEN",40.2503,-75.271421,"OPEN"
"3364","SELECT SPECIALTY HOSPITAL DANVILLE","LONG TERM CARE","OPEN",40.96802733,-76.60408313,"OPEN"
"3365","GEISINGER HEALTHSOUTH REHABILITATION HOSPITAL","REHABILITATION","OPEN",40.97126343,-76.59940183,"OPEN"
"3366","DANVILLE STATE HOSPITAL","PSYCHIATRIC","OPEN",40.948909,-76.595505,"OPEN"
"3367","GEISINGER MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",40.96814496,-76.60525611,"OPEN"
"3368","ALLIED SERVICES REHABILITATION HOSPITAL","REHABILITATION","OPEN",41.4545112,-75.67772002,"OPEN"
"3369","CLARKS SUMMIT STATE HOSPITAL","PSYCHIATRIC","OPEN",41.480499,-75.737402,"OPEN"
"3370","GEISINGER COMMUNITY MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",41.400206,-75.646223,"OPEN"
"3371","MOSES TAYLOR HOSPITAL","GENERAL ACUTE CARE","OPEN",41.41069496,-75.65056814,"OPEN"
"3372","MID-VALLEY HOSPITAL","GENERAL ACUTE CARE","CLOSED",41.480823,-75.596063,"CLOSED"
"3373","REGIONAL HOSPITAL OF SCRANTON","GENERAL ACUTE CARE","OPEN",41.41233526,-75.65396151,"OPEN"
"3374","J C BLAIR MEMORIAL HOSPITAL","GENERAL ACUTE CARE","OPEN",40.494199,-78.01213,"OPEN"
"3375","HOLZER MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",38.84647314,-82.23754029,"OPEN"
"3376","COVINGTON COUNTY HOSPITAL","GENERAL ACUTE CARE","OPEN",31.63722205,-89.55474347,"OPEN"
"3377","INDIANA REGIONAL MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",40.607521,-79.156262,"OPEN"
"3378","PUNXSUTAWNEY AREA HOSPITAL","GENERAL ACUTE CARE","OPEN",40.961046,-78.999666,"OPEN"
"3379","PENN HIGHLANDS BROOKVILLE","GENERAL ACUTE CARE","OPEN",41.15652942,-79.09333299,"OPEN"
"3380","GEISINGER -LEWISTOWN HOSPITAL","GENERAL ACUTE CARE","OPEN",40.617723,-77.568018,"OPEN"
"3381","UPMC HORIZON","GENERAL ACUTE CARE","OPEN",41.411655,-80.372017,"OPEN"
"3382","EDGEWOOD SURGICAL HOSPITAL","GENERAL ACUTE CARE","OPEN",41.330732,-80.418329,"OPEN"
"3383","SHARON REGIONAL HEALTH SYSTEM","GENERAL ACUTE CARE","OPEN",41.232661,-80.496213,"OPEN"
"3384","GROVE CITY MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",41.170999,-80.085172,"OPEN"
"3385","BRADFORD REGIONAL MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",41.961193,-78.659431,"OPEN"
"3386","KANE COMMUNITY HOSPITAL","GENERAL ACUTE CARE","OPEN",41.671771,-78.81707,"OPEN"
"3387","CENTRAL MAINE MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",44.10173674,-70.21451847,"OPEN"
"3388","SAINT MARYS REGIONAL MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",44.10175387,-70.19978121,"OPEN"
"3389","DIVINE PROVIDENCE HOSPITAL","PSYCHIATRIC","OPEN",41.260041,-76.984769,"OPEN"
"3390","JERSEY SHORE HOSPITAL","GENERAL ACUTE CARE","OPEN",41.201836,-77.267931,"OPEN"
"3391","MUNCY VALLEY HOSPITAL","GENERAL ACUTE CARE","OPEN",41.209758,-76.775342,"OPEN"
"3392","POCONO MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",40.992799,-75.174535,"OPEN"
"3393","CHAMBERSBURG HOSPITAL","GENERAL ACUTE CARE","OPEN",39.933978,-77.646136,"OPEN"
"3394","ROXBURY TREATMENT CENTER","PSYCHIATRIC","OPEN",40.05599959,-77.53725608,"OPEN"
"3395","WITHAM HEALTH SERVICES","GENERAL ACUTE CARE","OPEN",40.07747345,-86.4729904,"OPEN"
"3396","WELLSTONE REGIONAL HOSPITAL","PSYCHIATRIC","OPEN",38.32690729,-85.70932523,"OPEN"
"3397","FLORENCE HOSPITAL AT ANTHEM","GENERAL ACUTE CARE","OPEN",33.07313487,-111.4856887,"OPEN"
"3398","WAYNESBORO HOSPITAL","GENERAL ACUTE CARE","OPEN",39.751691,-77.56828,"OPEN"
"3399","FULTON COUNTY MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",39.931194,-78.001219,"OPEN"
"3400","PORTER-STARKE SERVICES INC","PSYCHIATRIC","OPEN",41.48969037,-87.05203311,"OPEN"
"3401","YUMA REHABILITATION HOSPITAL","REHABILITATION","OPEN",32.68332744,-114.6300439,"OPEN"
"3402","SAINT CATHERINE REGIONAL HOSPITAL","GENERAL ACUTE CARE","CLOSED",38.47393774,-85.67003676,"OPEN"
"3403","WASHINGTON HEALTH GREENE","GENERAL ACUTE CARE","OPEN",39.900621,-80.173196,"OPEN"
"3404","ACUITY SPECIALTY HOSPITAL OF ARIZONA AT MESA","LONG TERM CARE","CLOSED",33.41188487,-111.6819123,"OPEN"
"3405","SIERRA TUCSON  INC.","PSYCHIATRIC","OPEN",32.51677517,-110.8873002,"OPEN"
"3406","ABRAZO ARIZONA HEART HOSPITAL","GENERAL ACUTE CARE","OPEN",33.48086723,-112.0396677,"OPEN"
"3407","PINNACLEHEALTH HARRISBURG CAMPUS","GENERAL ACUTE CARE","OPEN",40.257679,-76.880659,"OPEN"
"3408","PINNACLEHEALTH COMMUNITY CAMPUS","GENERAL ACUTE CARE","OPEN",40.284255,-76.816477,"OPEN"
"3409","MILTON S HERSHEY MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",40.263754,-76.674842,"OPEN"
"3410","PENN STATE HERSHEY REHABILITATION HOSPITAL","REHABILITATION","OPEN",40.27299757,-76.68692827,"OPEN"
"3411","PENNSYLVANIA PSYCHIATRIC INSTITUTE","PSYCHIATRIC","OPEN",40.28628858,-76.89811139,"OPEN"
"3412","SELECT SPECIALTY HOSPITAL CENTRAL PENNSYLVANIA CAMP HILL","LONG TERM CARE","OPEN",40.25316194,-76.92235055,"OPEN"
"3413","CARLISLE REGIONAL MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",40.18332919,-77.22422121,"OPEN"
"3414","HEALTHSOUTH REHABILITATION HOSPITAL OF MECHANICSBURG","REHABILITATION","OPEN",40.211206,-76.973968,"OPEN"
"3415","NEW LIFECARE HOSPITAL OF MECHANICSBURG","GENERAL ACUTE CARE","OPEN",40.209605,-76.972525,"OPEN"
"3416","HOLY SPIRIT HOSPITAL","GENERAL ACUTE CARE","OPEN",40.254072,-76.92195012,"OPEN"
"3417","PENN HIGHLANDS ELK","GENERAL ACUTE CARE","OPEN",41.42637178,-78.57821126,"OPEN"
"3418","KINDRED HOSPITAL - DELAWARE COUNTY","LONG TERM CARE","CLOSED",39.92473446,-75.26764194,"OPEN"
"3419","BARNES-JEWISH HOSPITAL","GENERAL ACUTE CARE","OPEN",38.63567447,-90.26471606,"OPEN"
"3420","CROZER-CHESTER MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",39.856498,-75.367645,"OPEN"
"3421","DELAWARE COUNTY MEMORIAL HOSPITAL","GENERAL ACUTE CARE","OPEN",39.954758,-75.283604,"OPEN"
"3422","KINDRED HOSPITAL PHILADELPHIA - HAVERTOWN","GENERAL ACUTE CARE","OPEN",39.97502538,-75.33442904,"OPEN"
"3423","MERCY FITZGERALD HOSPITAL","GENERAL ACUTE CARE","OPEN",39.92669978,-75.26880683,"OPEN"
"3424","RIDDLE HOSPITAL","GENERAL ACUTE CARE","OPEN",39.912348,-75.430541,"OPEN"
"3425","SELECT SPECIALTY HOSPITAL ERIE","LONG TERM CARE","OPEN",42.13401357,-80.08787878,"OPEN"
