Y,Y,OBJECTID,ID,NAME,CITY,STATE,ZIP,ZIP4,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,BEDS,TRAUMA,,STATUS,
-111.8746119,33.29739077,5993,67185224,CHANDLER REGIONAL MEDICAL CENTER,CHANDLER,AZ,85224,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,338,MARICOPA,4013,USA,33.29739077,-111.8746119,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,338,LEVEL I,,,OPEN
-111.75906,33.07299895,5994,67385147,GILA RIVER HEALTH CARE CORPORATION,SACATON,AZ,85147,NOT AVAILABLE,CRITICAL ACCESS,OPEN,-999,PINAL,4021,USA,33.07299895,-111.75906,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,-999,NOT AVAILABLE,,,OPEN
-112.1021815,33.52481593,5995,67485015,ABRAZO CENTRAL CAMPUS,PHOENIX,AZ,85015,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,221,MARICOPA,4013,USA,33.52481593,-112.1021815,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,221,NOT AVAILABLE,,,OPEN
-110.2716749,31.55139863,5996,67585635,"RCHP-SIERRA VISTA, INC.",SIERRA VISTA,AZ,85635,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,-999,COCHISE,4003,USA,31.55139863,-110.2716749,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,-999,NOT AVAILABLE,,,OPEN
-75.49446471,40.60213885,5997,117,LEHIGH VALLEY HOSPITAL-17TH ST,ALLENTOWN,PA,18102,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,-999,LEHIGH,42077,USA,40.60213885,-75.49446471,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,-999,NOT AVAILABLE,,,OPEN
-75.97818271,40.37514586,5998,118,ST JOSEPH MEDICAL CENTER-MAIN,READING,PA,19605,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,204,BERKS,42011,USA,40.37514586,-75.97818271,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,204,NOT AVAILABLE,,,OPEN
-75.12912404,39.98985686,5999,119,TEMPLE UNIVERSITY-EPISCOPAL HOSP-ER,PHILADELPHIA,PA,19125,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,21,PHILADELPHIA,42101,USA,39.98985686,-75.12912404,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,21,NOT AVAILABLE,,,OPEN
-112.2755319,33.54242652,6000,67685305,ST JOSEPH S WESTGATE MEDICAL CENTER,GLENDALE,AZ,85305,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,24,MARICOPA,4013,USA,33.54242652,-112.2755319,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,24,NOT AVAILABLE,,,OPEN
-92.63204688,32.51670867,2001,7371270,GREEN CLINIC SURGICAL HOSPITAL,RUSTON,LA,71270,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,13,LINCOLN,22061,USA,32.51670867,-92.63204688,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,13,NOT AVAILABLE,,,OPEN
-93.07821982,31.75257047,2002,11271457,NATCHITOCHES REGIONAL MEDICAL CENTER,NATCHITOCHES,LA,71457,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,208,NATCHITOCHES,22069,USA,31.75257047,-93.07821982,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,208,NOT AVAILABLE,,,OPEN
-92.64373874,30.816159,2003,11871463,OAKDALE COMMUNITY HOSPITAL,OAKDALE,LA,71463,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,27,ALLEN,22003,USA,30.816159,-92.64373874,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,27,NOT AVAILABLE,,,OPEN
-91.70680807,32.1587306,2004,7071295,FRANKLIN MEDICAL CENTER,WINNSBORO,LA,71295,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,43,FRANKLIN,22041,USA,32.1587306,-91.70680807,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,43,NOT AVAILABLE,,,OPEN
-92.71983273,32.25314333,2005,8271251,JACKSON PARISH HOSPITAL,JONESBORO,LA,71251,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,25,JACKSON,22049,USA,32.25314333,-92.71983274,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,25,NOT AVAILABLE,,,OPEN
-92.41787739,30.64222524,2006,6670554,SAVOY MEDICAL CENTER,MAMOU,LA,70554,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,180,EVANGELINE,22039,USA,30.64222524,-92.41787739,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,180,NOT AVAILABLE,,,OPEN
-92.26624607,30.68222525,2007,10770586,MERCY REGIONAL MEDICAL CENTER,VILLE PLATTE,LA,70586,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,70,EVANGELINE,22039,USA,30.68222525,-92.26624608,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,70,NOT AVAILABLE,,,OPEN
-91.1585267,30.83549912,2008,20670748,VILLA FELICIANA MEDICAL COMPLEX,JACKSON,LA,70748,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,10,EAST FELICIANA,22037,USA,30.83549912,-91.1585267,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,10,NOT AVAILABLE,,,OPEN
-91.36667285,30.78371481,2009,21070775,WEST FELICIANA PARISH HOSPITAL,SAINT FRANCISVILLE,LA,70775,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,22,WEST FELICIANA,22125,USA,30.78371481,-91.36667285,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,22,NOT AVAILABLE,,,OPEN
-92.6313354,31.9323476,2010,17771483,SPECIALTY HOSPITAL OF WINNFIELD,WINNFIELD,LA,71483,NOT AVAILABLE,LONG TERM CARE,OPEN,20,WINN,22127,USA,31.9323476,-92.6313354,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",20,NOT AVAILABLE,,,OPEN
-92.64550955,31.92450593,2011,21471483,WINN PARISH MEDICAL CENTER,WINNFIELD,LA,71483,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,60,WINN,22127,USA,31.92450593,-92.64550955,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,60,NOT AVAILABLE,,,OPEN
-92.65262106,31.92979202,2012,22071483,WOODLANDS BEHAVIORAL CENTER,WINNFIELD,LA,71483,NOT AVAILABLE,PSYCHIATRIC,CLOSED,19,WINN,22127,USA,31.92979202,-92.65262106,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",19,NOT AVAILABLE,,,OPEN
-91.17235444,32.81056968,2013,6271254,EAST CARROLL PARISH HOSPITAL,LAKE PROVIDENCE,LA,71254,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,11,EAST CARROLL,22035,USA,32.81056968,-91.17235444,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,11,NOT AVAILABLE,,,OPEN
-93.66961694,32.46055955,2014,2171112,CORNERSTONE HOSPITAL OF BOSSIER CITY,BOSSIER CITY,LA,71112,NOT AVAILABLE,LONG TERM CARE,OPEN,54,BOSSIER,22015,USA,32.46055955,-93.66961694,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",54,NOT AVAILABLE,,,OPEN
-93.71686367,32.55600839,2015,15171111,PROMISE HOSPITAL OF LOUISIANA-BOSSIER CITY CAMPUS,BOSSIER CITY,LA,71111,NOT AVAILABLE,LONG TERM CARE,OPEN,-999,BOSSIER,22015,USA,32.55600839,-93.71686367,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",-999,NOT AVAILABLE,,,OPEN
-93.70448843,32.54582995,2016,15571111,RED RIVER BEHAVIORAL CENTER,BOSSIER CITY,LA,71111,NOT AVAILABLE,PSYCHIATRIC,OPEN,20,BOSSIER,22015,USA,32.54582995,-93.70448844,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",20,NOT AVAILABLE,,,OPEN
-92.15747187,31.69407196,2017,9671342,LASALLE GENERAL HOSPITAL,JENA,LA,71342,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,49,LA SALLE,22059,USA,31.69407196,-92.15747187,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,49,NOT AVAILABLE,,,OPEN
-92.27558967,31.86065862,2018,22271465,HARDTNER MEDICAL CENTER,OLLA,LA,71465,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,35,LA SALLE,22059,USA,31.86065862,-92.27558967,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,35,NOT AVAILABLE,,,OPEN
-89.86041729,30.78931277,2019,10370427,LSU BOGALUSA MEDICAL CENTER (OUTPATIENT CAMPUS),BOGALUSA,LA,70427,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,-999,WASHINGTON,22117,USA,30.78931277,-89.8604173,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,-999,NOT AVAILABLE,,,OPEN
-90.15273148,30.83421672,2020,16470438,RIVERSIDE MEDICAL CENTER,FRANKLINTON,LA,70438,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,25,WASHINGTON,22117,USA,30.83421672,-90.15273148,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,25,NOT AVAILABLE,,,OPEN
-91.46142261,30.68374181,2021,14870760,POINTE COUPEE GENERAL HOSPITAL,NEW ROADS,LA,70760,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,25,POINTE COUPEE,22077,USA,30.68374181,-91.46142261,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,25,NOT AVAILABLE,,,OPEN
-92.07571241,32.10355367,2022,9371418,CALDWELL MEMORIAL HOSPITAL,COLUMBIA,LA,71418,NOT AVAILABLE,LONG TERM CARE,OPEN,25,CALDWELL,22021,USA,32.10355367,-92.07571241,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",25,NOT AVAILABLE,,,OPEN
-93.26908766,31.13867128,2023,4371446,BYRD REGIONAL HOSPITAL,LEESVILLE,LA,71446,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,60,VERNON,22115,USA,31.13867128,-93.26908767,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,60,NOT AVAILABLE,,,OPEN
-93.26657607,31.13582316,2024,9771446,LEESVILLE REHABILITATION HOSPITAL,LEESVILLE,LA,71446,NOT AVAILABLE,REHABILITATION,OPEN,16,VERNON,22115,USA,31.13582316,-93.26657607,622210,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",16,NOT AVAILABLE,,,OPEN
-93.28439214,30.94086281,2025,19971446,TRI PARISH REHABILITATION HOSPITAL,LEESVILLE,LA,71446,NOT AVAILABLE,REHABILITATION,OPEN,33,VERNON,22115,USA,30.94086281,-93.28439214,622210,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",33,NOT AVAILABLE,,,OPEN
-93.28615635,32.61688254,2026,10871055,MINDEN MEDICAL CENTER,MINDEN,LA,71055,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,161,WEBSTER,22119,USA,32.61688254,-93.28615635,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,161,NOT AVAILABLE,,,OPEN
-91.49323801,32.45285126,2027,16071232,RICHLAND PARISH HOSPITAL - DELHI,DELHI,LA,71232,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,25,RICHLAND,22083,USA,32.45285126,-91.49323801,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,25,NOT AVAILABLE,,,OPEN
-93.34052948,32.02896214,2028,17971019,SPECIALTY REHABILITATION HOSPITAL OF COUSHATTA,COUSHATTA,LA,71019,NOT AVAILABLE,REHABILITATION,OPEN,12,RED RIVER,22081,USA,32.02896214,-93.34052948,622210,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",12,NOT AVAILABLE,,,OPEN
-93.47144539,31.5603097,2029,16571449,SABINE MEDICAL CENTER,MANY,LA,71449,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,44,SABINE,22085,USA,31.5603097,-93.47144539,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,44,NOT AVAILABLE,,,OPEN
-92.06294601,31.1435452,2030,3371351,AVOYELLES HOSPITAL,MARKSVILLE,LA,71351,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,35,AVOYELLES,22009,USA,31.1435452,-92.06294601,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,35,NOT AVAILABLE,,,OPEN
-90.91857941,30.48438553,2031,2470726,BATON ROUGE - AMG SPECIALTY HOSPITAL,DENHAM SPRINGS,LA,70726,NOT AVAILABLE,LONG TERM CARE,OPEN,59,LIVINGSTON,22063,USA,30.48438553,-90.91857941,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",59,NOT AVAILABLE,,,OPEN
-92.34445729,30.23155481,2032,14570578,PHOENIX BEHAVIORAL HOSPITAL,RAYNE,LA,70578,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,16,ACADIA,22001,USA,30.23155481,-92.34445729,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,16,NOT AVAILABLE,,,OPEN
-90.08211407,30.40822356,2033,6870433,FAIRWAY MEDICAL SURGICAL HOSPITAL,COVINGTON,LA,70433,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,21,ST. TAMMANY,22103,USA,30.40822356,-90.08211407,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,21,NOT AVAILABLE,,,OPEN
-90.137591,30.45570915,2034,7470433,GREENBRIER HOSPITAL,COVINGTON,LA,70433,NOT AVAILABLE,PSYCHIATRIC,OPEN,40,ST. TAMMANY,22103,USA,30.45570915,-90.137591,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",40,NOT AVAILABLE,,,OPEN
-90.08074583,30.41108257,2035,9270435,LAKEVIEW REGIONAL MEDICAL CENTER,COVINGTON,LA,70435,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,172,ST. TAMMANY,22103,USA,30.41108257,-90.08074583,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,172,NOT AVAILABLE,,,OPEN
-89.91543951,30.35756056,2036,10170445,LOUISIANA HEART HOSPITAL,LACOMBE,LA,70445,NOT AVAILABLE,SPECIAL,OPEN,58,ST. TAMMANY,22103,USA,30.35756056,-89.91543951,622310,"HOSPITALS, SPECIALTY (EXCEPT PSYCHIATRIC, SUBSTANCE ABUSE)",58,NOT AVAILABLE,,,OPEN
-90.07312565,30.44740542,2037,11770433,NORTHSHORE SPECIALTY HOSPITAL,COVINGTON,LA,70433,NOT AVAILABLE,LONG TERM CARE,OPEN,58,ST. TAMMANY,22103,USA,30.44740542,-90.07312565,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",58,NOT AVAILABLE,,,OPEN
-90.13503711,30.45843446,2038,15770433,REGENCY HOSPITAL OF COVINGTON,COVINGTON,LA,70433,NOT AVAILABLE,LONG TERM CARE,OPEN,38,ST. TAMMANY,22103,USA,30.45843446,-90.13503711,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",38,NOT AVAILABLE,,,OPEN
-89.76972395,30.28401997,2039,17170458,SLIDELL MEMORIAL HOSPITAL,SLIDELL,LA,70458,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,170,ST. TAMMANY,22103,USA,30.28401997,-89.76972395,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,170,NOT AVAILABLE,,,OPEN
-89.75576742,30.27328981,2040,17570458,SOUTHERN SURGICAL HOSPITAL,SLIDELL,LA,70458,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,37,ST. TAMMANY,22103,USA,30.27328981,-89.75576743,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,37,NOT AVAILABLE,,,OPEN
-90.11292956,30.46866389,2041,19170433,ST. TAMMANY PARISH HOSPITAL,COVINGTON,LA,70433,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,218,ST. TAMMANY,22103,USA,30.46866389,-90.11292956,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,218,NOT AVAILABLE,,,OPEN
-90.41299447,30.47702898,2042,5770403,CYPRESS POINTE SURGICAL HOSPITAL,HAMMOND,LA,70403,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,32,TANGIPAHOA,22105,USA,30.47702898,-90.41299447,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,32,NOT AVAILABLE,,,OPEN
-90.51306631,30.73254578,2043,7770422,HOOD MEMORIAL HOSPITAL,AMITE,LA,70422,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,17,TANGIPAHOA,22105,USA,30.73254578,-90.51306631,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,17,NOT AVAILABLE,,,OPEN
-90.49780203,30.6222688,2044,9470443,LALLIE KEMP REGIONAL MEDICAL CENTER,INDEPENDENCE,LA,70443,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,25,TANGIPAHOA,22105,USA,30.6222688,-90.49780203,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,25,NOT AVAILABLE,,,OPEN
-90.46111356,30.46511102,2045,11470403,NORTH OAKS MEDICAL CENTER,HAMMOND,LA,70403,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,251,TANGIPAHOA,22105,USA,30.46511102,-90.46111356,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,251,NOT AVAILABLE,,,OPEN
-90.48455628,30.48393746,2046,11570403,NORTH OAKS REHABILITATION HOSPITAL,HAMMOND,LA,70403,NOT AVAILABLE,REHABILITATION,OPEN,27,TANGIPAHOA,22105,USA,30.48393746,-90.48455628,622210,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",27,NOT AVAILABLE,,,OPEN
-90.52971876,30.93736157,2047,12570444,OCEANS BEHAVIORAL HOSPITAL OF KENTWOOD,KENTWOOD,LA,70444,NOT AVAILABLE,PSYCHIATRIC,OPEN,18,TANGIPAHOA,22105,USA,30.93736157,-90.52971876,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",18,NOT AVAILABLE,,,OPEN
-93.28842796,30.84156468,2048,3770634,BEAUREGARD MEMORIAL HOSPITAL,DERIDDER,LA,70634,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,60,BEAUREGARD,22011,USA,30.84156468,-93.28842796,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,60,NOT AVAILABLE,,,OPEN
-93.31166699,30.84192093,2049,12270634,OCEANS BEHAVIORAL HOSPITAL OF DERIDDER,DERIDDER,LA,70634,NOT AVAILABLE,PSYCHIATRIC,OPEN,20,BEAUREGARD,22011,USA,30.84192093,-93.31166699,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",20,NOT AVAILABLE,,,OPEN
-91.09499008,30.41020698,2050,870809,BATON ROUGE REHABILITATION HOSPITAL,BATON ROUGE,LA,70809,NOT AVAILABLE,REHABILITATION,OPEN,34,EAST BATON ROUGE,22033,USA,30.41020698,-91.09499008,622210,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",34,NOT AVAILABLE,,,OPEN
-91.13757902,30.64883064,2051,9570791,LANE REGIONAL MEDICAL CENTER,ZACHARY,LA,70791,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,175,EAST BATON ROUGE,22033,USA,30.64883064,-91.13757902,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,175,NOT AVAILABLE,,,OPEN
-91.0612264,30.45891443,2052,11970815,OCEANS BEHAVIORAL HOSPITAL OF BATON ROUGE,BATON ROUGE,LA,70815,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,20,EAST BATON ROUGE,22033,USA,30.45891443,-91.0612264,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,20,NOT AVAILABLE,,,OPEN
-90.99965218,30.44255395,2053,13170816,OCHSNER MEDICAL CENTER-BATON ROUGE,BATON ROUGE,LA,70816,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,110,EAST BATON ROUGE,22033,USA,30.44255395,-90.99965218,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,110,NOT AVAILABLE,,,OPEN
-91.10248416,30.39738981,2054,15070809,PROMISE HOSPITAL BATON ROUGE,BATON ROUGE,LA,70809,NOT AVAILABLE,LONG TERM CARE,OPEN,50,EAST BATON ROUGE,22033,USA,30.39738981,-91.10248416,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",50,NOT AVAILABLE,,,OPEN
-91.10085647,30.37648988,2055,19370810,SURGICAL SPECIALTY CENTER OF BATON ROUGE,BATON ROUGE,LA,70810,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,14,EAST BATON ROUGE,22033,USA,30.37648988,-91.10085647,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,14,NOT AVAILABLE,,,OPEN
-93.24706275,30.14061776,2056,9170605,LAKE CHARLES MEMORIAL HOSPITAL FOR WOMEN,LAKE CHARLES,LA,70605,NOT AVAILABLE,WOMEN,OPEN,38,CALCASIEU,22019,USA,30.14061776,-93.24706275,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,38,NOT AVAILABLE,,,OPEN
-93.22295899,30.17646012,2057,12670605,OCEANS BEHAVIORAL HOSPITAL OF LAKE CHARLES,LAKE CHARLES,LA,70605,NOT AVAILABLE,PSYCHIATRIC,OPEN,20,CALCASIEU,22019,USA,30.17646012,-93.22295899,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",20,NOT AVAILABLE,,,OPEN
-93.36867489,30.23025355,2058,20870663,WEST CALCASIEU CAMERON HOSPITAL,SULPHUR,LA,70663,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,79,CALCASIEU,22019,USA,30.23025355,-93.3686749,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,79,NOT AVAILABLE,,,OPEN
-92.66231985,30.23993074,2059,16170546,REHABILITATION HOSPITAL OF JENNINGS,JENNINGS,LA,70546,NOT AVAILABLE,REHABILITATION,OPEN,16,JEFFERSON DAVIS,22053,USA,30.23993074,-92.66231985,622210,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",16,NOT AVAILABLE,,,OPEN
-92.38618276,30.49663736,2060,1670535,ACADIAN MEDICAL CENTER (A CAMPUS OF MERCY REGIONAL MEDICAL CENTER),EUNICE,LA,70535,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,109,ST. LANDRY,22097,USA,30.49663736,-92.38618276,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,109,NOT AVAILABLE,,,OPEN
-92.37536354,30.49618667,2061,6570535,EUNICE EXTENDED CARE HOSPITAL,EUNICE,LA,70535,NOT AVAILABLE,LONG TERM CARE,OPEN,-999,ST. LANDRY,22097,USA,30.49618667,-92.37536354,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",-999,NOT AVAILABLE,,,OPEN
-92.07286874,30.50820845,2062,12770570,OCEANS BEHAVIORAL HOSPITAL OF OPELOUSAS,OPELOUSAS,LA,70570,NOT AVAILABLE,PSYCHIATRIC,OPEN,20,ST. LANDRY,22097,USA,30.50820845,-92.07286874,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",20,NOT AVAILABLE,,,OPEN
-92.07528508,30.54488807,2063,13670570,OPELOUSAS GENERAL HEALTH SYSTEM,OPELOUSAS,LA,70570,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,231,ST. LANDRY,22097,USA,30.54488807,-92.07528508,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,231,NOT AVAILABLE,,,OPEN
-92.07948718,30.47160362,2064,13970570,OPELOUSAS GENERAL HEALTH SYSTEM SOUTH CAMPUS,OPELOUSAS,LA,70570,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,245,ST. LANDRY,22097,USA,30.47160362,-92.07948718,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,245,NOT AVAILABLE,,,OPEN
-93.73964358,32.50247462,2065,971101,BRENTWOOD HOSPITAL,SHREVEPORT,LA,71101,NOT AVAILABLE,PSYCHIATRIC,OPEN,160,CADDO,22017,USA,32.50247462,-93.73964358,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",160,NOT AVAILABLE,,,OPEN
-93.98865278,32.86384175,2066,11371082,NORTH CADDO MEDICAL CENTER,VIVIAN,LA,71082,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,25,CADDO,22017,USA,32.86384175,-93.98865278,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,25,NOT AVAILABLE,,,OPEN
-93.77092547,32.47226583,2067,14671103,PHYSICIANS BEHAVIORAL HOSPITAL,SHREVEPORT,LA,71103,NOT AVAILABLE,PSYCHIATRIC,OPEN,12,CADDO,22017,USA,32.47226583,-93.77092547,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",12,NOT AVAILABLE,,,OPEN
-93.74488057,32.49387067,2068,15271101,PROMISE HOSPITAL OF LOUISIANA-SHREVEPORT CAMPUS,SHREVEPORT,LA,71101,NOT AVAILABLE,LONG TERM CARE,OPEN,146,CADDO,22017,USA,32.49387067,-93.74488058,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",146,NOT AVAILABLE,,,OPEN
-93.74671417,32.49764895,2069,17671101,SPECIALISTS HOSPITAL SHREVEPORT,SHREVEPORT,LA,71101,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,15,CADDO,22017,USA,32.49764895,-93.74671417,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,15,NOT AVAILABLE,,,OPEN
-93.70814706,32.03540413,2070,5971052,DESOTO REGIONAL HEALTH SYSTEM,MANSFIELD,LA,71052,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,-999,DE SOTO,22031,USA,32.03540413,-93.70814706,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,-999,NOT AVAILABLE,,,OPEN
-87.94088086,44.4749559,2071,454311,AURORA BAYCARE MED CTR,GREEN BAY,WI,54311,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,167,BROWN,55009,USA,44.4749559,-87.94088086,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,167,II,,,OPEN
-89.39938338,43.06593344,2072,1453715,SELECT SPECIALTY HOSPITAL MADISON,MADISON,WI,53715,NOT AVAILABLE,LONG TERM CARE,OPEN,58,DANE,55025,USA,43.06593344,-89.39938339,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",58,NOT AVAILABLE,,,OPEN
-88.42923391,43.77639955,2073,2954935,FOND DU LAC CTY ACUTE PSYCH UNIT,FOND DU LAC,WI,54935,NOT AVAILABLE,PSYCHIATRIC,OPEN,25,FOND DU LAC,55039,USA,43.77639955,-88.42923391,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",25,NOT AVAILABLE,,,OPEN
